case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,8.389536623637259,0.40319344195566065,0.7845,nan,nan,nan,10,0.01187064077686424,0.05871184384279679
0,8.571419305050707,0.4521187116341259,0.7814,nan,nan,nan,10,0.012870836230237234,0.05317431911107619
0,8.873555872380978,0.2822049284985264,0.8451,nan,nan,nan,10,0.011168302789717088,0.190453539433099
0,9.109056274634048,0.24847946885997832,0.8762,nan,nan,nan,10,0.012906244125513139,0.10643796099793859
0,9.44170693142275,0.46547656465260545,0.76,nan,nan,nan,10,0.01414471053847341,0.19120355140396916
0,9.808561804552173,0.2665167035177914,0.8555,nan,nan,nan,10,0.014049902021038688,0.22635585291903584
0,10.149339094780462,0.3838120734054899,0.7948,nan,nan,nan,10,0.015878432492726732,0.1819929653010207
0,10.431013588669417,0.2749702038194378,0.847,nan,nan,nan,10,0.009742311922215127,0.18425137466680463
0,10.653397326045262,0.4311131751816518,0.7779,nan,nan,nan,10,0.011982212139093553,0.10256161598490897
0,10.92080668513606,0.24469660767663076,0.8746,nan,nan,nan,10,0.011500991358932063,0.15239944550147785
0,11.104379850755214,0.35525002094046254,0.796,nan,nan,nan,10,0.01225721063770865,0.06100105924206696
0,11.343189937906775,0.33257940252774437,0.8328,nan,nan,nan,10,0.013861680747864957,0.10019327967291278
0,11.636425819901966,0.2629583417595634,0.866,nan,nan,nan,10,0.013594237908716464,0.1572935029080259
0,11.959858030921922,0.2517114824119658,0.866,nan,nan,nan,10,0.017071497503049288,0.1527172359894634
0,12.336640474444335,0.23468860490305674,0.8765,nan,nan,nan,10,0.01234129255323364,0.2533695179900781
0,12.697811149585485,0.2779226057591635,0.8605,nan,nan,nan,10,0.012552021022271076,0.23565046491843888
0,12.998745266084416,0.2470969550477811,0.8728,nan,nan,nan,10,0.013394224704111007,0.1669918694578212
0,13.332739343488877,0.2804660043203161,0.8519,nan,nan,nan,10,0.015611724222340756,0.17787683518105285
0,13.485907117991527,0.29230668875388965,0.8542,nan,nan,nan,10,0.012048945645359108,0.032678318049059144
0,13.728286946577779,0.25283200398103167,0.8697,nan,nan,nan,10,0.013963169463694377,0.10274813394930761
0,13.88367724408144,0.24017060652214714,0.875,nan,nan,nan,10,0.011353857104177764,0.04185172646188358
0,14.121928998767912,0.25957573682191837,0.8693,nan,nan,nan,10,0.011715332899576672,0.12109842569070481
0,14.359733855427965,0.3472161847769824,0.8166,nan,nan,nan,10,0.012900929692716726,0.10879555973288578
0,14.64029148306723,0.24986613291844473,0.8744,nan,nan,nan,10,0.016918602155421066,0.11137160608505482
0,14.83043538016711,0.24584881323084537,0.8743,nan,nan,nan,10,0.010214124214373326,0.08800265495614681
0,15.166726714220108,0.4990982105885119,0.76,nan,nan,nan,10,0.013233678983537342,0.2039545442176253
0,15.48607264796225,0.268114297123057,0.8649,nan,nan,nan,10,0.015436232944305739,0.1649836042990837
0,15.755797083710558,0.27439568131200553,0.8598,nan,nan,nan,10,0.015193884125198565,0.11778559449632321
0,16.0305965086611,0.23724579458795375,0.8711,nan,nan,nan,10,0.0122347205631326,0.15245221931921893
0,16.419657717965844,0.2574863260774717,0.8673,nan,nan,nan,10,0.015434615982012576,0.23471504948461508
0,16.67341828232499,0.4421700573846732,0.7628,nan,nan,nan,10,0.015051634786639057,0.10324421649275857
0,16.958516682424246,0.24414832383755614,0.8704,nan,nan,nan,10,0.011661866348856333,0.1684797366106917
0,17.30446476461456,0.26081905241510334,0.8632,nan,nan,nan,10,0.013449000471364742,0.21145807747666817
0,17.556260452240608,0.23788870553945227,0.8745,nan,nan,nan,10,0.01089506517571334,0.1428450358689143
0,17.764522786058023,0.40183512363364327,0.7975,nan,nan,nan,10,0.010980018621892783,0.09846214759848734
0,17.9590053981719,0.3079271160989666,0.8427,nan,nan,nan,10,0.01264542533549888,0.06802835875888776
0,18.152668865353892,0.3288899333611905,0.8329,nan,nan,nan,10,0.012606647709973929,0.06759699008225399
0,18.45562921825155,0.2583023586398251,0.861,nan,nan,nan,10,0.01372274436229135,0.16573290927474238
0,18.72484667260201,0.4114904156986334,0.7762,nan,nan,nan,10,0.01148849951093064,0.1543324592411558
0,18.94154786832615,0.2382416440491103,0.8747,nan,nan,nan,10,0.010799499343533076,0.10870620228881203
0,19.1802853269333,0.3033169655629158,0.8289,nan,nan,nan,10,0.010055863427568184,0.13817882433146794
0,19.41629520106742,0.25692778346873507,0.8592,nan,nan,nan,10,0.011205574403539077,0.12395413009872785
0,19.682430460512766,0.4538514164518546,0.7645,nan,nan,nan,10,0.014251712526743846,0.12361813417790538
0,19.775314812264362,0.4425050873758394,0.7815,nan,nan,nan,3,0.015718816568405104,0.04572790204638004
0,19.9697280899891,0.37426106413319826,0.8009,nan,nan,nan,1,0.008188818004448883,0.18622445972029064
