case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,0.1577354430581448,0.49983928206484085,0.7189,nan,nan,nan,10,0.010840278956384116,0.049332653494303644
0,0.5222392813252046,0.4996744759167194,0.7094,nan,nan,nan,10,0.013782863617998766,0.22667520208707215
0,0.7178244796067601,0.4995037292874275,0.6789,nan,nan,nan,10,0.007843162966719202,0.11715356861436352
0,1.0328282982282793,0.4993411818912935,0.6902,nan,nan,nan,10,0.011966731517403439,0.19533650344748488
0,1.3286803917110914,0.49918228744303217,0.6939,nan,nan,nan,10,0.01546420098341462,0.14121008364866602
0,1.6037012564996138,0.49901919393494093,0.6918,nan,nan,nan,10,0.011791794681365628,0.15710291797486617
0,1.9025024665214725,0.49886371507020333,0.7006,nan,nan,nan,10,0.015124512548596558,0.14755608453589308
0,2.113163836279062,0.49869944746110345,0.7003,nan,nan,nan,10,0.011135271170929887,0.0993086580482909
0,2.400276542582223,0.49853168153403987,0.6994,nan,nan,nan,10,0.013393625170438728,0.1531764545987736
0,2.606483702434918,0.49837368755137573,0.6993,nan,nan,nan,10,0.012872299150711152,0.07748416834558366
0,2.913289162061367,0.49821521572451766,0.7009,nan,nan,nan,10,0.01340239604707913,0.17278149915565755
0,3.157737936906514,0.49804827536640034,0.6977,nan,nan,nan,10,0.014195294754098153,0.10249582730416593
0,3.3044108711308797,0.49789218109034705,0.6988,nan,nan,nan,10,0.010700461533030422,0.0396683188940615
0,3.5817406489204076,0.4977294325980408,0.6984,nan,nan,nan,10,0.013370390249543687,0.14362587529409085
0,3.8040807128639567,0.4975669588195149,0.6993,nan,nan,nan,10,0.009778015615976564,0.12455990778378336
0,4.137060391186061,0.49740338084601726,0.6962,nan,nan,nan,10,0.011839179761043409,0.214587880711671
0,4.340893897423588,0.4972478065916437,0.6974,nan,nan,nan,10,0.015116026283536168,0.052673243402165226
0,4.519193281821907,0.4970883508021594,0.6979,nan,nan,nan,10,0.012619844725920796,0.05210093713911042
