case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,0.2586478470467284,0.38961641503032424,0.8158,nan,nan,nan,10,0.014964864324441194,0.10899920380231642
0,0.4200005934998951,0.3329619754555683,0.8235,nan,nan,nan,10,0.014645682581903898,0.014895920634127716
0,0.8134819017102277,0.3024447208802292,0.8263,nan,nan,nan,10,0.015205902392214735,0.2414222842881853
0,1.1317277375808887,0.2845651477888943,0.8305,nan,nan,nan,10,0.016142707447244907,0.156818761398212
0,1.3886078751440165,0.27270680851064893,0.8333,nan,nan,nan,10,0.012947415313299127,0.1274059844301365
0,1.6822989570486302,0.26390140081871677,0.8367,nan,nan,nan,10,0.00975541872608634,0.1961368946437503
0,1.8708288711243826,0.25792000124761744,0.8374,nan,nan,nan,10,0.015293091544368555,0.035598998632066864
0,2.1641641930835847,0.2531980699409872,0.8405,nan,nan,nan,10,0.007953943516627319,0.21379588679292905
0,2.3213480645666587,0.24962834780021675,0.8423,nan,nan,nan,10,0.012634907441177217,0.030834797071301726
0,2.57612856467606,0.24673395242773868,0.8427,nan,nan,nan,10,0.012311356375473346,0.13166693635466784
0,2.8424659734293374,0.24419220941501155,0.8472,nan,nan,nan,10,0.015971220178131226,0.10662520697196531
0,3.178228518700548,0.2422583115599512,0.8482,nan,nan,nan,10,0.01692799196888183,0.16648262558239257
0,3.4104374062043097,0.24043398071057986,0.8498,nan,nan,nan,10,0.013882034020248374,0.09338854730127766
0,3.7052003485351954,0.2389867928247197,0.8523,nan,nan,nan,10,0.016704768310827883,0.1277152592226069
0,3.8621977890417805,0.2376338787011989,0.8522,nan,nan,nan,10,0.012513031326504215,0.03186712724154278
0,4.215572070695881,0.236699365679955,0.8544,nan,nan,nan,10,0.016334797155520366,0.19002631009889692
0,4.5367529715172985,0.23534546255157368,0.8556,nan,nan,nan,10,0.012136499643402871,0.19981590438738864
0,4.851657261198543,0.23465489415617954,0.8568,nan,nan,nan,10,0.013661385124513375,0.17829043843611103
0,5.135443462276832,0.23391052436442533,0.8561,nan,nan,nan,10,0.012229401078935888,0.16149219028893047
0,5.366667826172232,0.23309204894684687,0.8574,nan,nan,nan,10,0.012467041900674467,0.10655394488865427
0,5.6389640330094535,0.23246433136666123,0.8584,nan,nan,nan,10,0.01755585252247007,0.09673768161252136
0,5.837132700775937,0.2321282322328024,0.8583,nan,nan,nan,10,0.00870757809993782,0.11109288676710583
0,6.144635701297754,0.23125470119995464,0.8583,nan,nan,nan,10,0.014160024301549893,0.16590275750631767
0,6.433554717071052,0.23083576866482713,0.8608,nan,nan,nan,10,0.01455103371311354,0.1434086786421629
0,6.663541496951895,0.23035248712615222,0.8612,nan,nan,nan,10,0.012641908372128943,0.10356769615955318
0,6.9440870621465045,0.22982881778639358,0.8608,nan,nan,nan,10,0.012330622295111419,0.15723934224349556
0,7.107504727359024,0.22946472310527155,0.8617,nan,nan,nan,10,0.016212291469297015,0.0012947505195491094
0,7.3614195766643915,0.22913352883071397,0.8628,nan,nan,nan,10,0.013594727180260446,0.11796757750276306
0,7.633582842953726,0.2286994851889454,0.8629,nan,nan,nan,10,0.013757701163660725,0.134586254652727
0,7.8210162980553175,0.22834456775316597,0.8636,nan,nan,nan,10,0.01084199874993073,0.07901346760228437
0,8.051554774670011,0.2281265824959784,0.8631,nan,nan,nan,10,0.01242307883697726,0.10630768824492157
0,8.362387114310183,0.2277814037365753,0.864,nan,nan,nan,10,0.01321838171786984,0.17864852246147395
0,8.752284334368332,0.22754743020137938,0.8656,nan,nan,nan,10,0.017737625798610882,0.21252096207203985
0,8.990853831978434,0.22728204115585865,0.8657,nan,nan,nan,10,0.011770119762517793,0.12086829998492471
0,9.267354744465248,0.22712576272049928,0.8666,nan,nan,nan,10,0.01629559089451433,0.11354500354167121
0,9.478068991014363,0.22686109437394958,0.8672,nan,nan,nan,10,0.014810722597369333,0.062607020575422
0,9.7239504070281,0.22668967141728139,0.8663,nan,nan,nan,10,0.011132898604857725,0.13455242996516087
0,10.061168998866064,0.2264630867773052,0.8683,nan,nan,nan,10,0.011725667341438553,0.21996191842357765
0,10.237276962811004,0.22633957828851417,0.8682,nan,nan,nan,10,0.012946779522327086,0.0466401687216684
0,10.535922454340408,0.22607486525884918,0.8683,nan,nan,nan,10,0.009777810765836486,0.20086738387103864
0,10.852554391579048,0.22591106279961695,0.8691,nan,nan,nan,10,0.011912150607510224,0.19751043116353792
0,10.992080156622071,0.22576762438954137,0.869,nan,nan,nan,10,0.011514677810314686,0.024378986939876016
0,11.233668403303191,0.2256300769537853,0.8694,nan,nan,nan,10,0.009196559960708778,0.14962264707403322
0,11.516510129794856,0.22546028391434791,0.8699,nan,nan,nan,10,0.011027511007279323,0.17256661641887144
0,11.805870358220535,0.22534093918206563,0.8696,nan,nan,nan,10,0.01037759090538403,0.1855843193718375
0,12.055508111885205,0.22519666363370833,0.8696,nan,nan,nan,10,0.01290029235340045,0.1206348301306648
0,12.241844661434968,0.22509277949329104,0.8699,nan,nan,nan,10,0.009924381926262327,0.08709273028713943
0,12.522489435834808,0.22505968109388086,0.8684,nan,nan,nan,10,0.013790149195434264,0.14274328244549847
0,12.704174000470491,0.22495839898283862,0.869,nan,nan,nan,10,0.012058756872287427,0.06109699591280779
0,12.985207912693845,0.224843257162036,0.8686,nan,nan,nan,10,0.016583265295103827,0.11520125927231575
0,13.179076417301747,0.224692116020913,0.8695,nan,nan,nan,10,0.01539761362533196,0.03989236835458353
0,13.477623971547386,0.2245940186753687,0.8705,nan,nan,nan,10,0.015653325582277815,0.14201429842286012
0,13.740155142536237,0.2245244090716254,0.87,nan,nan,nan,10,0.012776927500085074,0.13476189598799926
0,13.984003086125194,0.2244310442589565,0.8696,nan,nan,nan,10,0.013026740960666503,0.11358053398229252
0,14.285889847388612,0.22437025920073347,0.8706,nan,nan,nan,10,0.016126694925799778,0.14061981200541968
0,14.585273485606512,0.22435347617345788,0.8713,nan,nan,nan,10,0.011566692798395731,0.18371671023394243
0,14.756423452749937,0.22426451597836683,0.8713,nan,nan,nan,10,0.010786565327733588,0.06328431386608906
0,15.086038628449998,0.2242869751771549,0.8715,nan,nan,nan,10,0.013380898229947064,0.1958061934005914
0,15.318936735233796,0.2240788472871746,0.8708,nan,nan,nan,10,0.015059832337663356,0.08229978340716543
0,15.617947656607742,0.22394861555738338,0.8715,nan,nan,nan,10,0.014006712149441094,0.1589437998795339
0,15.803179114221258,0.22397733981536613,0.8708,nan,nan,nan,10,0.010613434095129895,0.07909711666221705
0,16.079478668754092,0.22391147559399338,0.8709,nan,nan,nan,10,0.014286737968265883,0.1334321748501764
0,16.412167852044618,0.22379201009488106,0.8714,nan,nan,nan,10,0.01617541164995294,0.1709350667909981
0,16.76348356014747,0.2237487916277786,0.8711,nan,nan,nan,10,0.017652134267035532,0.17479436543249643
