case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,0.23981902235552258,0.48477610649140046,0.7456,nan,nan,nan,10,0.014954248776519527,0.0902765345903273
0,0.599676985845559,0.47075747244259614,0.7588,nan,nan,nan,10,0.01489248501686471,0.21093311332138925
0,0.8692769333820358,0.45783514702351286,0.7579,nan,nan,nan,10,0.01066042703841731,0.16299567715230384
0,1.14680400859424,0.446185991869547,0.7805,nan,nan,nan,10,0.015019884634443731,0.12732822886776676
0,1.321847678732466,0.4355382778912035,0.7926,nan,nan,nan,10,0.01301665714487446,0.04487709868948149
0,1.60472782770593,0.42539455817292915,0.7963,nan,nan,nan,10,0.012364780248617015,0.15923234648729395
0,1.8648392696090836,0.41609599575152223,0.8051,nan,nan,nan,10,0.012146351839418425,0.1386479235089694
0,2.1532193498146017,0.4070906937751106,0.8091,nan,nan,nan,10,0.009802326938965909,0.19035681081585887
0,2.3825935875651982,0.39853433336528504,0.8096,nan,nan,nan,10,0.015376430448139255,0.0756099332692039
0,2.6372018825121746,0.39093836083350353,0.8117,nan,nan,nan,10,0.012063523285329104,0.13397306209368534
0,2.8286360445569905,0.38372668793556247,0.814,nan,nan,nan,10,0.011453041757396192,0.07690374447085402
0,3.015960780171521,0.376790165831117,0.8147,nan,nan,nan,10,0.014082295923933345,0.046501776375196924
0,3.293592892769952,0.37045886264497274,0.8178,nan,nan,nan,10,0.0171575891603316,0.10605622099511518
0,3.512032686227407,0.36441244477021373,0.8184,nan,nan,nan,10,0.015643794060499823,0.06200185285245685
0,3.778106794809063,0.3586667167521918,0.8193,nan,nan,nan,10,0.010247823299354015,0.16359587558811617
0,4.204078126657928,0.35338768091565864,0.8201,nan,nan,nan,10,0.013420447937185418,0.29176685247700984
0,4.410874021678151,0.3484134683641652,0.8203,nan,nan,nan,10,0.012718237822962119,0.07961351679060144
0,4.688734548903371,0.3437080652034414,0.821,nan,nan,nan,10,0.017922165055890015,0.09863887666632055
0,4.907316888712436,0.33925223897090206,0.8217,nan,nan,nan,10,0.010521591572160451,0.11336642408746009
0,5.1211331692974245,0.3351519688213903,0.8227,nan,nan,nan,10,0.013002856035756589,0.08378772022742231
