case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,9.580940333584977,inf,0.0,nan,nan,nan,1,0.017382748738583795,0.21381063880194284
0,9.65820496165453,inf,0.0,nan,nan,nan,1,0.018275615624554747,0.058989012444999114
0,9.818907242137739,inf,0.0,nan,nan,nan,1,0.030965810311771307,0.12973647017143702
0,9.943608100148655,inf,0.0,nan,nan,nan,1,0.013857589663991952,0.11084326834692367
0,10.04058712589908,inf,0.0,nan,nan,nan,1,0.019139915284613177,0.07783911046581243
0,10.170503408975481,inf,0.0,nan,nan,nan,1,0.010100008029027767,0.11981627504737326
0,10.287065922081489,inf,0.0,nan,nan,nan,1,0.013463972364378901,0.10309854074162873
0,10.46281784676892,inf,0.0,nan,nan,nan,1,0.01947880122742052,0.15627312346001074
0,10.699204642074013,inf,0.0,nan,nan,nan,1,0.016706397272923244,0.21968039803217046
0,10.870741943140413,inf,0.0,nan,nan,nan,1,0.014695663030421288,0.15684163803597798
0,11.040934383997987,inf,0.0,nan,nan,nan,1,0.010526720454196215,0.15966572040337795
0,11.152031637478782,inf,0.0,nan,nan,nan,1,0.01878735102603641,0.09230990245475897
0,11.457408869808491,inf,0.0,nan,nan,nan,1,0.01321834539579889,0.29215888693391046
0,11.6621459806579,inf,0.0,nan,nan,nan,1,0.014561254666254731,0.19017585618315394
0,11.831011236338732,inf,0.0,nan,nan,nan,1,0.013411811763301305,0.1554534439175309
0,11.993542131575522,inf,0.0,nan,nan,nan,1,0.009797711637846353,0.15273318359894375
0,12.124982219039532,inf,0.0,nan,nan,nan,1,0.006745492633351184,0.12469459483066027
0,12.347347512719143,inf,0.0,nan,nan,nan,1,0.016865992472887396,0.20549930120672205
0,12.411137315701614,inf,0.0,nan,nan,nan,1,0.017414969103043725,0.04637483387942816
0,12.472456904993315,inf,0.0,nan,nan,nan,1,0.0049785144775092525,0.05634107481419108
0,12.555971392878199,inf,0.0,nan,nan,nan,1,0.007826373422455657,0.07568811446242844
0,12.654747695237452,inf,0.0,nan,nan,nan,1,0.017734564261957672,0.08104173809729498
0,12.798560646515655,inf,0.0,nan,nan,nan,1,0.022649715353097972,0.12116323592510564
0,12.882982816790829,inf,0.0,nan,nan,nan,1,0.00757922886506374,0.07684294141010989
0,13.077615730785354,inf,0.0,nan,nan,nan,1,0.01192631559524357,0.18270659839928183
0,13.219846166600956,inf,0.0,nan,nan,nan,1,0.009573621644272652,0.13265681417133013
0,13.403846825776025,inf,0.0,nan,nan,nan,1,0.01704805230239954,0.16695260687266955
0,13.509910830374709,inf,0.0,nan,nan,nan,1,6.0643441988961905e-05,0.10600336115669484
0,13.77604681808492,inf,0.0,nan,nan,nan,1,0.018207704109495113,0.24792828360071506
0,14.00435111695438,inf,0.0,nan,nan,nan,1,0.018319084471312627,0.20998521439814755
0,14.172351866865618,inf,0.0,nan,nan,nan,1,0.007205534383539638,0.16079521552769788
0,14.329362896118942,inf,0.0,nan,nan,nan,1,0.016392043438582523,0.1406189858147423
0,14.448012084792726,inf,0.0,nan,nan,nan,1,0.030519299907468076,0.08812988876631567
0,14.60987489161631,inf,0.0,nan,nan,nan,1,0.017030593674461744,0.14483221314912134
0,14.6780678430911,inf,0.0,nan,nan,nan,1,0.00814863713436265,0.06004431434042842
0,14.817207708297866,inf,0.0,nan,nan,nan,1,0.025496353465471425,0.11364351174129617
0,14.983761986427023,inf,0.0,nan,nan,nan,1,0.012427046304956411,0.15412723182419966
0,15.19003213367428,inf,0.0,nan,nan,nan,1,0.0011375314905379286,0.20513261575671843
0,15.343378073735844,inf,0.0,nan,nan,nan,1,0.01894286460358112,0.13440307545798363
0,15.565404340474826,inf,0.0,nan,nan,nan,1,0.01098216935661522,0.2110440973823674
0,15.718979378354772,inf,0.0,nan,nan,nan,1,0.010849795209161139,0.14272524267078512
0,15.794306903341411,inf,0.0,nan,nan,nan,1,0.0027605016689497674,0.07256702331768913
0,15.916291143506164,inf,0.0,nan,nan,nan,1,0.021272921837221917,0.10071131832753086
0,16.07858031713271,inf,0.0,nan,nan,nan,1,0.02524045716674387,0.1370487164598036
0,16.190533931957052,inf,0.0,nan,nan,nan,1,0.019927493565854767,0.09202612125848497
0,16.315026559141277,inf,0.0,nan,nan,nan,1,0.018245841641743886,0.1062467855424798
0,16.45665354862936,inf,0.0,nan,nan,nan,1,0.006133524038296022,0.13549346544978913
0,16.58490306197271,inf,0.0,nan,nan,nan,1,0.014559791094895549,0.11368972224845371
0,16.668905407873275,inf,0.0,nan,nan,nan,1,1e-08,0.08400233590056558
0,16.733455945591466,inf,0.0,nan,nan,nan,1,0.013782115043272796,0.050768422674917796
0,16.833313500415358,inf,0.0,nan,nan,nan,1,0.013964836213250209,0.0858927186106429
0,17.028069355473033,inf,0.0,nan,nan,nan,1,0.014705932923492152,0.18004992213418436
0,17.265208821038403,inf,0.0,nan,nan,nan,1,0.028187791397502097,0.20895167416786667
0,17.385849616915415,inf,0.0,nan,nan,nan,1,0.018814075865137107,0.10182672001187577
0,17.591118458653543,inf,0.0,nan,nan,nan,1,0.010406027999868634,0.19486281373825903
0,17.72499803381558,inf,0.0,nan,nan,nan,1,0.010376607930552943,0.12350296723148471
0,17.816779715113892,inf,0.0,nan,nan,nan,1,0.013812080979493034,0.07796960031881948
0,17.919007927533617,inf,0.0,nan,nan,nan,1,0.017866061984668655,0.08436215043505543
0,18.103647237766367,inf,0.0,nan,nan,nan,1,0.025376886280842732,0.1592624239519066
0,18.247705754267475,inf,0.0,nan,nan,nan,1,0.007710073403753744,0.1363484430973551
0,18.41537633119113,inf,0.0,nan,nan,nan,1,0.017653027992999427,0.15001754893065392
0,18.562688112753733,inf,0.0,nan,nan,nan,1,0.010044870844739238,0.13726691071786443
0,18.718048970937488,inf,0.0,nan,nan,nan,1,0.023513907488956997,0.1318469506947972
0,18.94200037509284,inf,0.0,nan,nan,nan,1,0.02102820570870284,0.2029231984466476
0,19.135777215188917,inf,0.0,nan,nan,nan,1,0.01159852479477632,0.1821783153013005
0,19.207126107631495,inf,0.0,nan,nan,nan,1,0.01402532585403888,0.05732356658854064
0,19.2743119676644,inf,0.0,nan,nan,nan,1,0.002753733889586385,0.06443212614331831
0,19.42859793880553,inf,0.0,nan,nan,nan,1,0.012462753696667906,0.1418232174444623
0,19.646447722733686,inf,0.0,nan,nan,nan,1,0.011800543999659175,0.20604923992849591
0,19.73505224913628,inf,0.0,nan,nan,nan,1,0.014820806780941033,0.07378371962165274
0,19.84925179605997,inf,0.0,nan,nan,nan,1,0.025373821028361925,0.0888257258953286
