case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,9.72917447369052,0.22607486525884918,0.8683,nan,nan,nan,10,0.013339381196031933,0.12734272265368998
0,10.076068918240347,0.22591106279961695,0.8691,nan,nan,nan,10,0.012053176031557842,0.22636268423424888
0,10.316789293852597,0.22576762438954137,0.869,nan,nan,nan,10,0.014746183076811812,0.0932585448441324
0,10.538126564759038,0.2256300769537853,0.8694,nan,nan,nan,10,0.011793522038912593,0.10340205051731516
0,10.647449756952009,0.22546028391434791,0.8699,nan,nan,nan,10,0.00787127073049226,0.03061048488804756
0,10.85664817254282,0.22534093918206563,0.8696,nan,nan,nan,10,0.01214971165300322,0.08770129906078009
0,11.143113447979456,0.22519666363370833,0.8696,nan,nan,nan,10,0.013119683876058044,0.15526843667605433
0,11.423654568480389,0.22509277949329104,0.8699,nan,nan,nan,10,0.01805536409072756,0.09998747959365722
0,11.660343894900317,0.22505968109388086,0.8684,nan,nan,nan,10,0.01020505840422776,0.13463874237764967
0,11.98648721761973,0.22495839898283862,0.869,nan,nan,nan,10,0.01379115831108979,0.18823173960851602
0,12.303314609880085,0.224843257162036,0.8686,nan,nan,nan,10,0.016412599545383388,0.15270139680652045
0,12.524279351202011,0.224692116020913,0.8695,nan,nan,nan,10,0.009698974989276177,0.12397499142916486
0,12.838739236098743,0.2245940186753687,0.8705,nan,nan,nan,10,0.013390787581430533,0.18055200908242638
0,13.135686733401876,0.2245244090716254,0.87,nan,nan,nan,10,0.01534357423256493,0.14351175497748409
0,13.291031821386177,0.2244310442589565,0.8696,nan,nan,nan,10,0.014283526753465298,0.012509820449647865
0,13.632833005257003,0.22437025920073347,0.8706,nan,nan,nan,10,0.011350375914277143,0.228297424728055
0,13.964406728833705,0.22435347617345788,0.8713,nan,nan,nan,10,0.015933080803336032,0.1722429155433419
0,14.196225533847924,0.22426451597836683,0.8713,nan,nan,nan,10,0.009281362973901494,0.13900517527520426
0,14.534451149466538,0.2242869751771549,0.8715,nan,nan,nan,10,0.013189993475133105,0.20632568086728253
0,14.77116579937486,0.2240788472871746,0.8708,nan,nan,nan,10,0.00947040135013801,0.14201063640694156
0,15.092389276612003,0.22394861555738338,0.8715,nan,nan,nan,10,0.01125705926283402,0.20865288460880327
0,15.297077758627928,0.22397733981536613,0.8708,nan,nan,nan,10,0.007958962481026245,0.12509885720566252
0,15.554726723512701,0.22391147559399338,0.8709,nan,nan,nan,10,0.012852755440267183,0.12912141048210093
0,15.76141554022508,0.22379201009488106,0.8714,nan,nan,nan,10,0.01294298805239639,0.07725893618841609
0,16.132690622504768,0.2237487916277786,0.8711,nan,nan,nan,10,0.013729467519393999,0.2339804070857489
0,16.416382783994436,0.22371260893546135,0.8719,nan,nan,nan,10,0.010841392385036992,0.17527823763929667
0,16.657310677226477,0.2236729549873742,0.8717,nan,nan,nan,10,0.011439006017964345,0.1265378330523971
0,16.930022513951368,0.2236275811003124,0.8715,nan,nan,nan,10,0.015035308886893362,0.12235874785595871
0,17.220433054522566,0.22359834142625734,0.8717,nan,nan,nan,10,0.010789219220944932,0.1825183483617475
0,17.448776225012637,0.22348334462192382,0.8722,nan,nan,nan,10,0.008706364344008758,0.14127952704998423
0,17.68443024532272,0.22345731918071754,0.8718,nan,nan,nan,10,0.01521579546379268,0.08349606567215627
0,18.043518371735004,0.22337861990424918,0.8716,nan,nan,nan,10,0.01873632442209714,0.1717248821913126
0,18.319312729633445,0.22332739478917188,0.8723,nan,nan,nan,10,0.011907142125387302,0.1567229366445668
0,18.55794574292855,0.22330056636852225,0.8724,nan,nan,nan,10,0.01521215890711137,0.0865114242239885
0,18.782709136610006,0.2232599137078432,0.8725,nan,nan,nan,10,0.010664191418858576,0.11812147949287154
0,19.102623420087397,0.2232672607753149,0.8734,nan,nan,nan,10,0.015138204314651498,0.16853224033087705
0,19.469381334663524,0.22382770691748236,0.8738,nan,nan,nan,10,0.016770434673903954,0.19905356783708708
0,19.664593299207244,0.22319248044026252,0.8733,nan,nan,nan,6,0.010064828667128989,0.1348229925409465
0,19.85502308828143,0.22320443993007977,0.8731,nan,nan,nan,1,0.006949535152961063,0.1834802539212248
