case,tValue,lossValue,predictionAccuracy,betaAdapt,deltaAdapt,rhoAdapt,tau,it_each_local,it_each_global
0,0.2524882608413918,0.38961641503032424,0.8158,nan,nan,nan,10,0.014260058650483451,0.10988767433655731
0,0.4884838030914175,0.3329619754555683,0.8235,nan,nan,nan,10,0.013609213508391036,0.09990340716611533
0,0.7010841432872409,0.3024447208802292,0.8263,nan,nan,nan,10,0.011651626744053034,0.0960840727552931
0,0.955792657752389,0.2845651477888943,0.8305,nan,nan,nan,10,0.010026263637311182,0.15444587809203633
0,1.1609189075755006,0.27270680851064893,0.8333,nan,nan,nan,10,0.01132082619221928,0.09191798790091876
0,1.4468041814143153,0.26390140081871677,0.8367,nan,nan,nan,10,0.009250904794569113,0.19337622589312342
0,1.7234905058202896,0.25792000124761744,0.8374,nan,nan,nan,10,0.012659181146357695,0.15009451294239745
0,1.9916014725122704,0.2531980699409872,0.8405,nan,nan,nan,10,0.01697604353253246,0.09835053136665617
0,2.295510152152749,0.24962834780021675,0.8423,nan,nan,nan,10,0.011507038423098286,0.18883829540949557
0,2.531126602033217,0.24673395242773868,0.8427,nan,nan,nan,10,0.013618723048896695,0.09942921939150144
0,2.738034996892168,0.24419220941501155,0.8472,nan,nan,nan,10,0.011187951358034047,0.09502888127861014
0,3.056376584959824,0.2422583115599512,0.8482,nan,nan,nan,10,0.012581161830119286,0.19252996976646325
0,3.3816437883416697,0.24043398071057986,0.8498,nan,nan,nan,10,0.017300610125104747,0.15226110213079852
0,3.7239036801640566,0.2389867928247197,0.8523,nan,nan,nan,10,0.015249152812979599,0.18976836369259092
0,3.995560850501394,0.2376338787011989,0.8522,nan,nan,nan,10,0.01501599964538508,0.12149717388348638
0,4.246129134561524,0.236699365679955,0.8544,nan,nan,nan,10,0.009817160686500421,0.15239667719512592
0,4.513733177776949,0.23534546255157368,0.8556,nan,nan,nan,10,0.010063188342323582,0.16697215979218846
0,4.733133125085572,0.23465489415617954,0.8568,nan,nan,nan,10,0.013746321091092705,0.08193673639769553
0,4.996364817788948,0.23391052436442533,0.8561,nan,nan,nan,10,0.012443295754945434,0.1387987351539221
0,5.101670487564079,0.23309204894684687,0.8574,nan,nan,nan,10,0.010155775659113965,0.0037479131839912028
0,5.4007182431826415,0.23246433136666123,0.8584,nan,nan,nan,10,0.011349245325886204,0.18555530235970058
0,5.654340628520388,0.2321282322328024,0.8583,nan,nan,nan,10,0.014277512411721174,0.11084726122053519
0,5.882069766549781,0.23125470119995464,0.8583,nan,nan,nan,10,0.009760618562051593,0.13012295240887733
0,6.191580835986085,0.23083576866482713,0.8608,nan,nan,nan,10,0.01285935842579706,0.18091748517833298
